Time,AccumGyroZ,AngularVelocityZDevice,AngularVelocityZWorld,Yaw,
695.131,512.753906,,,,
695.133,,0.060976,0.011719,,
695.133,,0.060976,0.011719,,
695.133,,0.060976,0.011719,,
695.133,,0.060976,,,
695.133,,0.060976,,,
695.139,,,,512.501221,
695.149,,,,512.501221,
695.16,,,,512.501221,
695.169,,,,512.501221,
695.181,,,,512.501221,
695.189,,,,512.503967,
695.199,,,,512.503967,
695.199,,,,512.503967,
695.209,,,,512.503967,
695.219,,,,512.503967,
695.228,,,,512.503967,
695.229,,,0.082031,,
695.229,,,0.082031,,
695.229,,,0.082031,,
695.24,,,,512.503967,
695.248,,,,512.503967,
695.259,,,,512.503967,
695.269,,,,512.506714,
695.269,,,,512.506714,
695.28,,,,512.506714,
695.289,,,,512.506714,
695.299,,,,512.506714,
695.308,,,,512.506714,
695.319,,,,512.506714,
695.329,,,,512.506714,
695.329,,,,512.506714,
695.345,,,0,,
695.345,,,0,,
695.346,,,,512.506714,
695.349,,,,512.506714,
695.359,,,,512.50946,
695.369,,,,512.50946,
695.381,512.797852,0.182927,,512.50946,
695.381,512.797852,0.182927,,512.50946,
695.381,512.797852,0.182927,,,
695.381,512.797852,0.182927,,,
695.381,512.797852,0.182927,,,
695.381,512.797852,0.182927,,,
695.389,,,,512.512207,
695.4,,,,512.512207,
695.409,,,,512.512207,
695.42,,,,512.514954,
695.431,,,,512.514954,
695.432,,,0,,
695.432,,,0,,
695.432,,,0,,
695.44,,,,512.514954,
695.44,,,,512.514954,
695.449,,,,512.514954,
695.459,,,,512.514954,
695.469,,,,512.514954,
695.479,,,,512.514954,
695.489,,,,512.514954,
695.499,,,,512.514954,
695.499,,,,512.514954,
695.508,,,,512.5177,
695.518,,,,512.5177,
695.529,,,,512.5177,
695.532,,,0,,
695.532,,,0,,
695.532,,,0,,
695.539,,,,512.5177,
695.549,,,,512.5177,
695.549,,,,512.5177,
695.56,,,,512.520447,
695.569,,,,512.520447,
695.596,,,,512.520447,
695.599,,,,512.520447,
695.608,,,,512.520447,
695.608,,,,512.520447,
695.619,,,,512.520447,
695.629,,,,512.520447,
695.633,512.797852,-0.060976,-0.011719,,
695.633,512.797852,-0.060976,-0.011719,,
695.633,512.797852,-0.060976,,,
695.633,512.797852,-0.060976,,,
695.633,512.797852,-0.060976,,,
695.64,,,,512.520447,
695.649,,,,512.520447,
695.66,,,,512.520447,
695.66,,,,512.520447,
695.669,,,,512.520447,
695.68,,,,512.523193,
695.688,,,,512.523193,
695.699,,,,512.523193,
695.708,,,,512.523193,
695.719,,,,512.523193,
695.728,,,,512.520447,
695.731,,,-0.082031,,
695.731,,,-0.082031,,
695.731,,,-0.082031,,
695.738,,,,512.520447,
695.738,,,,512.520447,
695.749,,,,512.520447,
695.76,,,,512.520447,
695.768,,,,512.523193,
695.78,,,,512.523193,
695.789,,,,512.523193,
695.789,,,,512.523193,
695.799,,,,512.523193,
695.808,,,,512.523193,
695.819,,,,512.523193,
695.846,,,0.003906,512.523193,
695.846,,,0.003906,,
695.846,,,0.003906,,
695.847,,,,512.52594,
695.848,,,,512.52594,
695.848,,,,512.52594,
695.858,,,,512.52594,
695.869,,,,512.52594,
695.88,,,,512.528687,
695.881,512.797852,,,,
695.881,512.797852,,,,
695.881,512.797852,,,,
695.881,512.797852,,,,
695.881,512.797852,,,,
695.882,,0.060976,,,
695.882,,0.060976,,,
695.882,,0.060976,,,
695.882,,0.060976,,,
695.882,,0.060976,,,
695.889,,,,512.528687,
695.899,,,,512.528687,
695.909,,,,512.528687,
695.909,,,,512.528687,
695.92,,,,512.528687,
695.928,,,,512.528687,
695.932,,,0.003906,,
695.932,,,0.003906,,
695.932,,,0.003906,,
695.939,,,,512.528687,
695.95,,,,512.528687,
695.959,,,,512.531433,
695.959,,,,512.531433,
695.971,,,,512.531433,
695.979,,,,512.531433,
695.988,,,,512.531433,
695.999,,,,512.531433,
696.009,,,,512.531433,
696.019,,,,512.53418,
696.019,,,,512.53418,
696.029,,,,512.53418,
696.032,,,0.003906,,
696.032,,,0.003906,,
696.039,,,,512.53418,
696.049,,,,512.53418,
696.058,,,,512.53418,
696.069,,,,512.53418,
696.069,,,,512.53418,
696.094,,,,512.536926,
696.1,,,,512.536926,
696.109,,,,512.536926,
696.12,,,,512.539673,
696.131,,,,512.539673,
696.131,,,,512.539673,
696.132,512.797852,0,0.003906,,
696.132,512.797852,0,0.003906,,
696.132,512.797852,0,0.003906,,
696.132,512.797852,0,,,
696.132,512.797852,0,,,
696.132,512.797852,0,,,
696.139,,,,512.539673,
696.149,,,,512.539673,
696.159,,,,512.539673,
696.168,,,,512.542419,
696.18,,,,512.542419,
696.189,,,,512.542419,
696.189,,,,512.542419,
696.199,,,,512.542419,
696.209,,,,512.542419,
696.219,,,,512.542419,
696.229,,,,512.542419,
696.231,,,0.003906,,
696.231,,,0.003906,,
696.231,,,0.003906,,
696.239,,,,512.545166,
696.239,,,,512.545166,
696.249,,,,512.545166,
696.26,,,,512.545166,
696.269,,,,512.547913,
696.28,,,,512.547913,
696.288,,,,512.547913,
696.299,,,,512.547913,
696.299,,,,512.547913,
696.31,,,,512.550659,
696.319,,,,512.550659,
696.344,,,,512.550659,
696.345,,,0,512.550659,
696.345,,,0,,
696.345,,,0,,
696.349,,,,512.550659,
696.358,,,,512.553406,
696.358,,,,512.553406,
696.369,,,,512.550659,
696.38,,,,512.553406,
696.381,512.841797,,,,
696.381,512.841797,,,,
696.381,512.841797,,,,
696.381,512.841797,,,,
696.381,512.841797,,,,
696.382,,0.060976,,,
696.382,,0.060976,,,
696.382,,0.060976,,,
696.382,,0.060976,,,
696.382,,0.060976,,,
696.389,,,,512.553406,
696.399,,,,512.553406,
696.409,,,,512.553406,
696.419,,,,512.553406,
696.419,,,,512.553406,
696.428,,,,512.553406,
696.431,,,-0.003906,,
696.431,,,-0.003906,,
696.439,,,,512.553406,
696.448,,,,512.556152,
696.46,,,,512.556152,
696.469,,,,512.556152,
696.469,,,,512.556152,
696.479,,,,512.556152,
696.49,,,,512.556152,
696.499,,,,512.556152,
696.509,,,,512.556152,
696.518,,,,512.556152,
696.53,,,,512.558899,
696.53,,,,512.558899,
696.531,,,0.007812,,
696.531,,,0.007812,,
696.531,,,0.007812,,
696.54,,,,512.558899,
696.55,,,,512.558899,
696.56,,,,512.558899,
696.569,,,,512.558899,
696.569,,,,512.558899,
696.594,,,,512.561646,
696.594,,,,512.561646,
696.599,,,,512.561646,
696.608,,,,512.564392,
696.62,,,,512.564392,
696.631,512.841797,0,-0.007812,512.564392,
696.631,512.841797,0,-0.007812,,
696.631,512.841797,0,-0.007812,,
696.631,512.841797,0,,,
696.631,512.841797,0,,,
696.631,512.841797,0,,,
696.639,,,,512.564392,
696.639,,,,512.564392,
696.649,,,,512.564392,
696.659,,,,512.567139,
696.669,,,,512.567139,
696.679,,,,512.564392,
696.689,,,,512.567139,
696.699,,,,512.567139,
696.699,,,,512.567139,
696.709,,,,512.567139,
696.72,,,,512.567139,
696.728,,,,512.567139,
696.732,,,0.011719,,
696.732,,,0.011719,,
696.732,,,0.011719,,
696.738,,,,512.567139,
696.749,,,,512.567139,
696.76,,,,512.567139,
696.76,,,,512.567139,
696.769,,,,512.567139,
696.778,,,,512.569885,
696.79,,,,512.569885,
696.8,,,,512.569885,
696.809,,,,512.569885,
696.809,,,,512.569885,
696.819,,,,512.569885,
696.844,,,,512.569885,
696.845,,,-0.066406,,
696.845,,,-0.066406,,
696.846,,,,512.572632,
696.849,,,,512.569885,
696.859,,,,512.569885,
696.869,,,,512.572632,
696.869,,,,512.572632,
696.88,,,,512.572632,
696.881,512.841797,,,,
696.881,512.841797,,,,
696.881,512.841797,,,,
696.881,512.841797,,,,
696.881,512.841797,,,,
696.882,,0.060976,,,
696.882,,0.060976,,,
696.882,,0.060976,,,
696.882,,0.060976,,,
696.882,,0.060976,,,
696.889,,,,512.572632,
696.899,,,,512.572632,
696.912,,,,512.572632,
696.919,,,,512.572632,
696.928,,,,512.575378,
696.928,,,,512.575378,
696.929,,,0.007812,,
696.929,,,0.007812,,
696.929,,,0.007812,,
696.94,,,,512.575378,
696.949,,,,512.575378,
696.959,,,,512.575378,
696.969,,,,512.575378,
696.98,,,,512.575378,
696.989,,,,512.575378,
696.989,,,,512.575378,
696.998,,,,512.578125,
697.009,,,,512.578125,
697.019,,,,512.578125,
697.028,,,,512.578125,
697.03,,,0.023438,,
697.03,,,0.023438,,
697.03,,,0.023438,,
697.04,,,,512.578125,
697.048,,,,512.578125,
697.048,,,,512.578125,
697.06,,,,512.578125,
697.068,,,,512.580872,
697.093,,,,512.580872,
697.1,,,,512.580872,
697.1,,,,512.580872,
697.109,,,,512.580872,
697.119,,,,512.580872,
697.131,,,,512.580872,
697.133,512.841797,0,0.003906,,
697.133,512.841797,0,0.003906,,
697.133,512.841797,0,0.003906,,
697.133,512.841797,0,,,
697.133,512.841797,0,,,
697.139,,,,512.580872,
697.148,,,,512.580872,
697.16,,,,512.580872,
697.16,,,,512.580872,
697.169,,,,512.583618,
697.179,,,,512.583618,
697.188,,,,512.580872,
697.2,,,,512.583618,
697.209,,,,512.583618,
697.219,,,,512.583618,
697.219,,,,512.583618,
697.228,,,,512.583618,
697.232,,,0.019531,,
697.232,,,0.019531,,
697.232,,,0.019531,,
697.24,,,,512.583618,
697.249,,,,512.583618,
697.26,,,,512.583618,
697.269,,,,512.583618,
697.279,,,,512.583618,
697.279,,,,512.583618,
697.289,,,,512.583618,
697.3,,,,512.586365,
697.31,,,,512.586365,
697.318,,,,512.586365,
697.345,,,,512.586365,
697.345,,,,512.586365,
697.346,,,0,512.586365,
697.346,,,0,,
697.349,,,,512.586365,
697.36,,,,512.589111,
697.369,,,,512.589111,
697.38,,,,512.589111,
697.382,512.841797,0,,,
697.382,512.841797,0,,,
697.382,512.841797,0,,,
697.382,512.841797,0,,,
697.382,512.841797,0,,,
697.389,,,,512.589111,
697.399,,,,512.589111,
697.399,,,,512.589111,
697.41,,,,512.589111,
697.42,,,,512.589111,
697.429,,,,512.591858,
697.43,,,0.082031,,
697.43,,,0.082031,,
697.43,,,0.082031,,
697.44,,,,512.589111,
697.449,,,,512.591858,
697.459,,,,512.591858,
697.472,,,,512.591858,
697.472,,,,512.591858,
697.48,,,,512.591858,
697.489,,,,512.591858,
697.499,,,,512.594604,
697.509,,,,512.591858,
697.519,,,,512.591858,
697.529,,,,512.594604,
697.529,,,,512.594604,
697.531,,,0,,
697.531,,,0,,
697.539,,,,512.594604,
697.549,,,,512.594604,
697.559,,,,512.594604,
697.569,,,,512.594604,
697.569,,,,512.594604,
697.595,,,,512.594604,
697.599,,,,512.597351,
697.609,,,,512.597351,
697.62,,,,512.597351,
697.632,,,,512.597351,
697.633,512.885742,0.060976,0.023438,,
697.633,512.885742,0.060976,0.023438,,
697.633,512.885742,0.060976,0.023438,,
697.633,512.885742,0.060976,,,
697.633,512.885742,0.060976,,,
697.633,512.885742,0.060976,,,
697.639,,,,512.600098,
697.639,,,,512.600098,
697.651,,,,512.600098,
697.66,,,,512.600098,
697.668,,,,512.600098,
697.679,,,,512.600098,
697.69,,,,512.602844,
697.7,,,,512.602844,
697.7,,,,512.602844,
697.709,,,,512.602844,
697.719,,,,512.602844,
697.729,,,,512.605591,
697.734,,,0.101562,,
697.734,,,0.101562,,
697.734,,,0.101562,,
697.74,,,,512.605591,
697.75,,,,512.605591,
697.76,,,,512.605591,
697.76,,,,512.605591,
697.769,,,,512.605591,
697.78,,,,512.608337,
697.789,,,,512.608337,
697.8,,,,512.608337,
697.809,,,,512.608337,
697.809,,,,512.608337,
697.821,,,,512.608337,
697.844,,,,512.608337,
697.845,,,0.027344,512.611084,
697.845,,,0.027344,,
697.845,,,0.027344,,
697.849,,,,512.611084,
697.86,,,,512.611084,
697.869,,,,512.611084,
697.869,,,,512.611084,
697.879,,,,512.611084,
697.881,512.885742,,,,
697.881,512.885742,,,,
697.881,512.885742,,,,
697.881,512.885742,,,,
697.881,512.885742,,,,
697.882,,0,,,
697.882,,0,,,
697.882,,0,,,
697.882,,0,,,
697.882,,0,,,
697.889,,,,512.611084,
697.899,,,,512.613831,
697.909,,,,512.611084,
697.919,,,,512.613831,
697.919,,,,512.613831,
697.928,,,,512.613831,
697.932,,,0.003906,,
697.932,,,0.003906,,
697.94,,,,512.613831,
697.949,,,,512.613831,
697.96,,,,512.616577,
697.969,,,,512.613831,
697.98,,,,512.616577,
697.98,,,,512.616577,
697.989,,,,512.616577,
698,,,,512.616577,
698.009,,,,512.616577,
698.02,,,,512.616577,
698.034,,,0.015625,512.619324,
698.034,,,0.015625,512.619324,
698.034,,,0.015625,,
698.039,,,,512.619324,
698.048,,,,512.619324,
698.06,,,,512.619324,
698.07,,,,512.619324,
698.079,,,,512.62207,
698.097,,,,512.62207,
698.097,,,,512.62207,
698.099,,,,512.62207,
698.109,,,,512.62207,
698.119,,,,512.624817,
698.13,,,,512.624817,
698.132,512.885742,,,,
698.132,512.885742,,,,
698.132,512.885742,,,,
698.132,512.885742,,,,
698.132,512.885742,,,,
698.133,,0,0.003906,,
698.133,,0,0.003906,,
698.133,,0,0.003906,,
698.133,,0,,,
698.133,,0,,,
698.14,,,,512.624817,
698.149,,,,512.624817,
698.149,,,,512.624817,
698.16,,,,512.627563,
698.17,,,,512.627563,
698.18,,,,512.627563,
698.189,,,,512.627563,
698.199,,,,512.63031,
698.208,,,,512.63031,
698.219,,,,512.63031,
698.219,,,,512.63031,
698.228,,,,512.633057,
698.232,,,0,,
698.232,,,0,,
698.232,,,0,,
698.24,,,,512.633057,
698.249,,,,512.633057,
698.259,,,,512.633057,
698.269,,,,512.633057,
698.269,,,,512.633057,
698.28,,,,512.635803,
698.289,,,,512.635803,
698.299,,,,512.635803,
698.309,,,,512.635803,
698.319,,,,512.635803,
698.319,,,,512.635803,
698.346,,,,512.63855,
698.347,,,0,512.63855,
698.347,,,0,,
698.352,,,,512.63855,
698.36,,,,512.63855,
698.369,,,,512.63855,
698.38,,,,512.641296,
698.382,512.929688,0.121951,,,
698.382,512.929688,0.121951,,,
698.382,512.929688,0.121951,,,
698.382,512.929688,0.121951,,,
698.382,512.929688,0.121951,,,
698.382,512.929688,0.121951,,,
698.389,,,,512.641296,
698.389,,,,512.641296,
698.398,,,,512.644043,
698.409,,,,512.644043,
698.419,,,,512.64679,
698.432,,,,512.64679,
698.433,,,0.027344,,
698.433,,,0.027344,,
698.433,,,0.027344,,
698.44,,,,512.649536,
698.449,,,,512.649536,
698.449,,,,512.649536,
698.46,,,,512.652283,
698.469,,,,512.652283,
698.479,,,,512.652283,
698.488,,,,512.652283,
698.499,,,,512.652283,
698.499,,,,512.652283,
698.509,,,,512.652283,
698.52,,,,512.655029,
698.529,,,,512.655029,
698.532,,,0.054688,,
698.532,,,0.054688,,
698.532,,,0.054688,,
698.54,,,,512.655029,
698.549,,,,512.655029,
698.559,,,,512.655029,
698.559,,,,512.655029,
698.568,,,,512.655029,
698.593,,,,512.657776,
698.594,,,,512.657776,
698.599,,,,512.657776,
698.609,,,,512.657776,
698.609,,,,512.657776,
698.619,,,,512.657776,
698.632,,,,512.657776,
698.633,512.929688,0.060976,0.019531,,
698.633,512.929688,0.060976,0.019531,,
698.633,512.929688,0.060976,,,
698.633,512.929688,0.060976,,,
698.633,512.929688,0.060976,,,
698.64,,,,512.657776,
698.648,,,,512.657776,
698.66,,,,512.657776,
698.669,,,,512.657776,
698.669,,,,512.657776,
698.679,,,,512.660522,
698.689,,,,512.660522,
698.7,,,,512.660522,
698.709,,,,512.660522,
698.719,,,,512.657776,
698.729,,,,512.660522,
698.729,,,,512.660522,
698.733,,,0,,
698.733,,,0,,
698.733,,,0,,
698.74,,,,512.660522,
698.749,,,,512.660522,
698.759,,,,512.660522,
698.769,,,,512.660522,
698.781,,,,512.657776,
698.789,,,,512.657776,
698.799,,,,512.657776,
698.799,,,,512.657776,
698.809,,,,512.657776,
698.82,,,,512.657776,
698.845,,,0,512.657776,
698.845,,,0,,
698.845,,,0,,
698.846,,,,512.657776,
698.849,,,,512.657776,
698.86,,,,512.657776,
698.86,,,,512.657776,
698.868,,,,512.657776,
698.88,,,,512.657776,
698.881,512.929688,,,,
698.881,512.929688,,,,
698.881,512.929688,,,,
698.881,512.929688,,,,
698.881,512.929688,,,,
698.882,,0,,,
698.882,,0,,,
698.882,,0,,,
698.882,,0,,,
698.882,,0,,,
698.889,,,,512.657776,
698.899,,,,512.657776,
698.909,,,,512.657776,
698.909,,,,512.657776,
698.919,,,,512.657776,
698.928,,,,512.657776,
698.933,,,0.039062,,
698.933,,,0.039062,,
698.94,,,,512.660522,
698.948,,,,512.660522,
698.959,,,,512.660522,
698.969,,,,512.660522,
698.969,,,,512.660522,
698.979,,,,512.660522,
698.989,,,,512.657776,
699,,,,512.660522,
699.008,,,,512.660522,
699.019,,,,512.660522,
699.029,,,,512.660522,
699.029,,,,512.660522,
699.032,,,-0.003906,,
699.032,,,-0.003906,,
699.032,,,-0.003906,,
699.04,,,,512.660522,
699.049,,,,512.660522,
699.059,,,,512.660522,
699.068,,,,512.660522,
699.094,,,,512.660522,
699.099,,,,512.660522,
699.099,,,,512.660522,
699.109,,,,512.660522,
699.12,,,,512.660522,
699.129,,,,512.660522,
699.131,512.929688,,0.015625,,
699.131,512.929688,,0.015625,,
699.131,512.929688,,0.015625,,
699.131,512.929688,,,,
699.131,512.929688,,,,
699.132,,0,,,
699.132,,0,,,
699.132,,0,,,
699.132,,0,,,
699.132,,0,,,
699.14,,,,512.660522,
699.15,,,,512.660522,
699.15,,,,512.660522,
699.159,,,,512.660522,
699.17,,,,512.660522,
699.179,,,,512.660522,
699.189,,,,512.660522,
699.198,,,,512.660522,
699.209,,,,512.660522,
699.209,,,,512.660522,
699.22,,,,512.660522,
699.229,,,,512.660522,
699.232,,,-0.023438,,
699.232,,,-0.023438,,
699.232,,,-0.023438,,
699.239,,,,512.660522,
699.249,,,,512.660522,
699.259,,,,512.660522,
699.269,,,,512.660522,
699.269,,,,512.660522,
699.279,,,,512.660522,
699.289,,,,512.660522,
699.299,,,,512.660522,
699.308,,,,512.660522,
699.319,,,,512.660522,
699.319,,,,512.660522,
699.344,,,0.003906,512.660522,
699.344,,,0.003906,,
699.345,,,,512.660522,
699.348,,,,512.663269,
699.359,,,,512.663269,
699.368,,,,512.663269,
699.383,512.929688,0,,512.663269,
699.383,512.929688,0,,,
699.383,512.929688,0,,,
699.383,512.929688,0,,,
699.383,512.929688,0,,,
699.383,512.929688,0,,,
699.388,,,,512.663269,
699.388,,,,512.663269,
699.399,,,,512.666016,
699.409,,,,512.666016,
699.419,,,,512.666016,
699.429,,,,512.666016,
699.433,,,0.042969,,
699.433,,,0.042969,,
699.433,,,0.042969,,
699.44,,,,512.666016,
699.44,,,,512.666016,
699.449,,,,512.666016,
699.459,,,,512.666016,
699.469,,,,512.663269,
699.479,,,,512.663269,
699.489,,,,512.663269,
699.499,,,,512.663269,
699.508,,,,512.663269,
699.508,,,,512.663269,
699.519,,,,512.663269,
699.529,,,,512.663269,
699.534,,,0.003906,,
699.534,,,0.003906,,
699.534,,,0.003906,,
699.54,,,,512.663269,
699.549,,,,512.663269,
699.559,,,,512.663269,
699.559,,,,512.663269,
699.569,,,,512.663269,
699.594,,,,512.666016,
699.6,,,,512.663269,
699.609,,,,512.663269,
699.62,,,,512.663269,
699.62,,,,512.663269,
699.629,,,,512.666016,
699.632,512.929688,0.060976,0.058594,,
699.632,512.929688,0.060976,0.058594,,
699.632,512.929688,0.060976,,,
699.632,512.929688,0.060976,,,
699.632,512.929688,0.060976,,,
699.639,,,,512.663269,
699.653,,,,512.663269,
699.66,,,,512.663269,
699.669,,,,512.663269,
699.679,,,,512.663269,
699.679,,,,512.663269,
699.688,,,,512.663269,
699.7,,,,512.663269,
699.709,,,,512.663269,
699.719,,,,512.666016,
699.732,,,,512.666016,
699.733,,,0.035156,,
699.733,,,0.035156,,
699.733,,,0.035156,,
699.74,,,,512.666016,
699.74,,,,512.666016,
699.749,,,,512.663269,
699.759,,,,512.666016,
699.769,,,,512.666016,
699.778,,,,512.666016,
699.789,,,,512.666016,
699.799,,,,512.666016,
699.799,,,,512.666016,
699.809,,,,512.666016,
699.819,,,,512.666016,
699.845,,,0.050781,512.666016,
699.845,,,0.050781,,
699.845,,,0.050781,,
699.846,,,,512.666016,
699.849,,,,512.666016,
699.859,,,,512.666016,
699.859,,,,512.666016,
699.869,,,,512.666016,
699.88,,,,512.666016,
699.882,512.929688,,,,
699.882,512.929688,,,,
699.882,512.929688,,,,
699.882,512.929688,,,,
699.882,512.929688,,,,
699.883,,0.060976,,,
699.883,,0.060976,,,
699.883,,0.060976,,,
699.883,,0.060976,,,
699.883,,0.060976,,,
699.889,,,,512.668762,
699.898,,,,512.666016,
699.909,,,,512.668762,
699.919,,,,512.668762,
699.919,,,,512.668762,
699.928,,,,512.668762,
699.931,,,0.007812,,
699.931,,,0.007812,,
699.94,,,,512.668762,
699.949,,,,512.668762,
699.96,,,,512.668762,
699.969,,,,512.666016,
699.98,,,,512.666016,
699.98,,,,512.666016,
699.99,,,,512.666016,
699.998,,,,512.666016,
700.01,,,,512.663269,
700.019,,,,512.663269,
700.032,,,0.007812,512.666016,
700.032,,,0.007812,,
700.032,,,0.007812,,
700.039,,,,512.666016,
700.049,,,,512.666016,
700.049,,,,512.666016,
700.06,,,,512.666016,
700.069,,,,512.666016,
700.094,,,,512.666016,
700.1,,,,512.666016,
700.11,,,,512.666016,
700.11,,,,512.666016,
700.119,,,,512.666016,
700.131,,,,512.666016,
700.132,512.929688,,,,
700.132,512.929688,,,,
700.132,512.929688,,,,
700.132,512.929688,,,,
700.132,512.929688,,,,
700.134,,-0.060976,-0.113281,,
700.134,,-0.060976,-0.113281,,
700.134,,-0.060976,,,
700.134,,-0.060976,,,
700.134,,-0.060976,,,
700.139,,,,512.666016,
700.148,,,,512.666016,
700.16,,,,512.666016,
700.169,,,,512.663269,
700.169,,,,512.663269,
700.181,,,,512.663269,
700.188,,,,512.663269,
700.2,,,,512.666016,
700.208,,,,512.663269,
700.219,,,,512.663269,
700.229,,,,512.666016,
700.229,,,,512.666016,
700.232,,,0.09375,,
700.232,,,0.09375,,
700.232,,,0.09375,,
700.24,,,,512.663269,
700.249,,,,512.663269,
700.259,,,,512.663269,
700.269,,,,512.663269,
700.28,,,,512.663269,
700.288,,,,512.663269,
700.288,,,,512.663269,
700.3,,,,512.663269,
700.31,,,,512.663269,
700.319,,,,512.663269,
700.343,,,,512.663269,
700.343,,,,512.663269,
700.345,,,-0.113281,,
700.345,,,-0.113281,,
700.345,,,-0.113281,,
700.346,,,,512.663269,
700.348,,,,512.663269,
700.36,,,,512.663269,
700.369,,,,512.666016,
700.382,,,,512.666016,
700.383,512.929688,0.182927,,,
700.383,512.929688,0.182927,,,
700.383,512.929688,0.182927,,,
700.383,512.929688,0.182927,,,
700.383,512.929688,0.182927,,,
700.393,,,,512.668762,
700.399,,,,512.671509,
700.399,,,,512.671509,
700.409,,,,512.671509,
700.42,,,,512.674255,
700.43,,,,512.674255,
700.432,,,0.078125,,
700.432,,,0.078125,,
700.432,,,0.078125,,
700.439,,,,512.677002,
700.451,,,,512.679749,
700.462,,,,512.682495,
700.462,,,,512.682495,
700.47,,,,512.685242,
700.479,,,,512.687988,
700.489,,,,512.693481,
700.499,,,,512.698975,
700.508,,,,512.704468,
700.508,,,,512.704468,
700.524,,,,512.709961,
700.529,,,,512.718201,
700.532,,,0.507812,,
700.532,,,0.507812,,
700.538,,,,512.72644,
700.549,,,,512.737427,
700.559,,,,512.748413,
700.569,,,,512.762146,
700.569,,,,512.762146,
700.594,,,,512.797852,
700.599,,,,512.817078,
700.608,,,,512.83905,
700.62,,,,512.86377,
700.631,,,,512.888489,
700.633,513.149414,2.5,2.484375,,
700.633,513.149414,2.5,2.484375,,
700.633,513.149414,2.5,2.484375,,
700.633,513.149414,2.5,,,
700.633,513.149414,2.5,,,
700.639,,,,512.915955,
700.649,,,,512.940674,
700.649,,,,512.940674,
700.659,,,,512.96814,
700.669,,,,512.992859,
700.68,,,,513.014832,
700.688,,,,513.039551,
700.698,,,,513.061523,
700.71,,,,513.086243,
700.71,,,,513.086243,
700.72,,,,513.108215,
700.729,,,,513.130188,
700.731,,,1.890625,,
700.731,,,1.890625,,
700.731,,,1.890625,,
700.74,,,,513.149414,
700.749,,,,513.163147,
700.76,,,,513.174133,
700.76,,,,513.174133,
700.769,,,,513.179626,
700.779,,,,513.179626,
700.789,,,,513.179626,
700.8,,,,513.179626,
700.809,,,,513.17688,
700.82,,,,513.17688,
700.82,,,,513.17688,
700.845,,,,513.17688,
700.846,,,-0.011719,513.17688,
700.846,,,-0.011719,,
700.849,,,,513.17688,
700.859,,,,513.17688,
700.869,,,,513.17688,
700.88,,,,513.17688,
700.881,513.457031,,,,
700.881,513.457031,,,,
700.881,513.457031,,,,
700.881,513.457031,,,,
700.881,513.457031,,,,
700.882,,0,,,
700.882,,0,,,
700.882,,0,,,
700.882,,0,,,
700.882,,0,,,
700.889,,,,513.17688,
700.889,,,,513.17688,
700.899,,,,513.17688,
700.908,,,,513.17688,
700.919,,,,513.174133,
700.928,,,,513.174133,
700.93,,,0.023438,,
700.93,,,0.023438,,
700.93,,,0.023438,,
700.94,,,,513.174133,
700.95,,,,513.174133,
700.95,,,,513.174133,
700.958,,,,513.174133,
700.969,,,,513.174133,
700.98,,,,513.174133,
700.989,,,,513.17688,
700.999,,,,513.17688,
701.009,,,,513.17688,
701.019,,,,513.174133,
701.019,,,,513.174133,
701.029,,,,513.174133,
701.03,,,-0.011719,,
701.03,,,-0.011719,,
701.039,,,,513.174133,
701.049,,,,513.174133,
701.059,,,,513.174133,
701.071,,,,513.174133,
701.071,,,,513.174133,
701.096,,,,513.174133,
701.097,,,,513.174133,
701.099,,,,513.174133,
701.109,,,,513.174133,
701.12,,,,513.174133,
701.132,,,,513.174133,
701.133,513.457031,0.060976,0.058594,,
701.133,513.457031,0.060976,0.058594,,
701.133,513.457031,0.060976,0.058594,,
701.133,513.457031,0.060976,,,
701.133,513.457031,0.060976,,,
701.133,513.457031,0.060976,,,
701.14,,,,513.174133,
701.14,,,,513.174133,
701.15,,,,513.174133,
701.161,,,,513.174133,
701.169,,,,513.17688,
701.18,,,,513.17688,
701.189,,,,513.17688,
701.2,,,,513.17688,
701.2,,,,513.17688,
701.209,,,,513.17688,
701.219,,,,513.17688,
701.229,,,,513.17688,
701.233,,,0.003906,,
701.233,,,0.003906,,
701.233,,,0.003906,,
701.239,,,,513.17688,
701.249,,,,513.17688,
701.249,,,,513.17688,
701.259,,,,513.17688,
701.27,,,,513.17688,
701.28,,,,513.17688,
701.291,,,,513.17688,
701.3,,,,513.17688,
701.308,,,,513.17688,
701.319,,,,513.17688,
701.319,,,,513.17688,
701.345,,,-0.011719,513.17688,
701.345,,,-0.011719,,
701.345,,,-0.011719,,
701.346,,,,513.174133,
701.35,,,,513.174133,
701.359,,,,513.174133,
701.369,,,,513.174133,
701.369,,,,513.174133,
701.381,,,,513.174133,
701.382,513.457031,,,,
701.382,513.457031,,,,
701.382,513.457031,,,,
701.382,513.457031,,,,
701.382,513.457031,,,,
701.383,,0,,,
701.383,,0,,,
701.383,,0,,,
701.383,,0,,,
701.383,,0,,,
701.389,,,,513.174133,
701.399,,,,513.174133,
701.409,,,,513.174133,
701.419,,,,513.174133,
701.429,,,,513.174133,
701.429,,,,513.174133,
701.431,,,0,,
701.431,,,0,,
701.44,,,,513.174133,
701.451,,,,513.174133,
701.459,,,,513.174133,
701.468,,,,513.174133,
701.48,,,,513.174133,
701.489,,,,513.174133,
701.489,,,,513.174133,
701.5,,,,513.174133,
